034460;13;100
034460;13;117
034460;13;16
034460;13;17
034460;13;19
034460;13;24
034460;13;538
034460;13;540
034460;13;547
034460;13;560
034460;13;562
034460;13;563
034460;13;588
034460;13;591
034460;13;846
034462;62;26
034462;62;324
034462;62;851
034462;62;853
034462;62;854
034464;64;100
034464;64;1047
034464;64;117
034464;64;24
034464;64;32
034464;64;48
034464;64;536
034464;64;538
034464;64;540
034464;64;544
034464;64;547
034464;64;549
034464;64;560
034464;64;563
034464;64;581
034464;64;582
034464;64;588
034464;64;591
034464;64;846
034464;64;848
034464;64;850
034469;14;11
034469;14;2826
034469;14;2830
034469;14;2833
034470;19;100
034470;19;1047
034470;19;1056
034470;19;1169
034470;19;117
034470;19;1171
034470;19;118
034470;19;129
034470;19;16
034470;19;17
034470;19;32
034470;19;48
034470;19;49
034470;19;51
034470;19;536
034470;19;540
034470;19;547
034470;19;548
034470;19;549
034470;19;560
034470;19;563
034470;19;578
034470;19;582
034470;19;588
034470;19;590
034470;19;591
034470;19;6
034470;19;64
034470;19;843
034470;19;846
034470;19;850
034470;19;859
034471;5;1058
034471;5;1172
034471;5;12
034471;5;129
034471;5;15
034471;5;35
034471;5;536
034471;5;538
034471;5;540
034471;5;544
034471;5;547
034471;5;578
034471;5;591
034471;5;6
034471;5;60
034471;5;846
034471;5;850
034471;5;859
034473;15;1047
034473;15;1058
034473;15;1172
034473;15;118
034473;15;12
034473;15;31
034473;15;321
034473;15;35
034473;15;48
034473;15;536
034473;15;538
034473;15;540
034473;15;542
034473;15;544
034473;15;548
034473;15;549
034473;15;552
034473;15;560
034473;15;562
034473;15;563
034473;15;569
034473;15;572
034473;15;578
034473;15;581
034473;15;582
034473;15;588
034473;15;591
034473;15;6
034473;15;66
034473;15;846
034473;15;850
034473;15;859
034474;6;117
034474;6;1172
034474;6;118
034474;6;15
034474;6;28
034474;6;31
034474;6;321
034474;6;35
034474;6;536
034474;6;538
034474;6;539
034474;6;540
034474;6;544
034474;6;547
034474;6;548
034474;6;552
034474;6;560
034474;6;562
034474;6;563
034474;6;574
034474;6;578
034474;6;588
034474;6;60
034474;6;65
034474;6;66
034474;6;846
034474;6;848
034474;6;850
034474;6;859
034476;74;101
034476;74;119
034476;74;26
034476;74;324
034476;74;54
034476;74;55
034476;74;62
034476;74;76
034476;74;851
034476;74;853
034476;74;854
034476;74;855
034476;74;856
034476;74;857
034481;42;13
034481;42;321
034481;42;548
034481;42;71
034484;16;100
034484;16;13
034484;16;15
034484;16;17
034484;16;32
034484;16;538
034484;16;547
034484;16;548
034484;16;549
034484;16;560
034484;16;562
034484;16;563
034484;16;578
034484;16;582
034484;16;66
034484;16;848
034493;26;101
034493;26;107
034493;26;108
034493;26;119
034493;26;324
034493;26;54
034493;26;55
034493;26;62
034493;26;74
034493;26;76
034493;26;851
034493;26;852
034493;26;853
034493;26;854
034493;26;855
034493;26;856
034493;26;857
034493;26;858
034500;21;1046
034500;21;323
034500;21;3480
034500;21;739
034500;4;548
034501;4;100
034501;4;117
034501;4;12
034501;4;24
034501;4;31
034501;4;32
034501;4;51
034501;4;536
034501;4;538
034501;4;540
034501;4;544
034501;4;547
034501;4;578
034501;4;582
034501;4;588
034501;4;590
034501;4;591
034501;4;846
034501;4;850
034504;43;1075
034504;49;547
034504;49;569
034514;48;101
034514;48;119
034514;48;26
034514;48;320
034514;48;54
034514;48;547
034514;48;55
034514;48;559
034514;48;592
034514;48;736
034514;48;74
034515;48;7
034518;72;10687
034518;72;10688
034529;12;100
034529;12;1047
034529;12;1169
034529;12;117
034529;12;129
034529;12;24
034529;12;31
034529;12;321
034529;12;51
034529;12;536
034529;12;538
034529;12;540
034529;12;542
034529;12;544
034529;12;547
034529;12;548
034529;12;552
034529;12;560
034529;12;569
034529;12;578
034529;12;582
034529;12;588
034529;12;590
034529;12;591
034529;12;846
034529;12;850
034538;28;1172
034538;28;13
034538;28;16
034538;28;17
034538;28;25
034538;28;540
034538;28;547
034538;28;560
034538;28;562
034538;28;563
034538;28;572
034538;28;575
034538;28;6
034538;28;65
034538;28;66
034538;28;848
034539;28;544
034543;51;100
034543;51;1169
034543;51;117
034543;51;1171
034543;51;118
034543;51;12
034543;51;19
034543;51;24
034543;51;31
034543;51;32
034543;51;48
034543;51;536
034543;51;538
034543;51;540
034543;51;547
034543;51;548
034543;51;549
034543;51;552
034543;51;560
034543;51;569
034543;51;575
034543;51;578
034543;51;581
034543;51;582
034543;51;588
034543;51;590
034543;51;591
034543;51;6
034543;51;64
034543;51;846
034543;51;848
034543;51;850
034543;63;328
034543;63;547
034552;35;24
034552;35;538
034552;35;542
034552;35;544
034552;35;548
034552;35;560
034552;35;846
034552;67;10687
034552;67;10719
034552;67;72
034553;35;1058
034553;35;536
034553;35;540
034553;35;6
034555;25;17
034555;25;48
034555;25;548
034555;25;560
034555;25;562
034555;25;563
034555;25;572
034555;25;578
034555;25;65
034555;25;66
034557;76;101
034557;76;119
034557;76;26
034557;76;324
034557;76;54
034557;76;55
034557;76;74
034557;76;851
034557;76;853
034557;76;854
034557;76;855
034559;39;100
034559;39;12
034559;39;19
034559;39;48
034559;39;560
034559;39;562
034559;39;569
034559;39;581
034559;39;586
034564;60;35
034564;60;544
034564;60;548
034564;60;560
034564;60;569
034564;60;846
034564;60;859
034565;60;1058
034565;60;1172
034565;60;549
034565;60;6
034578;24;100
034578;24;1047
034578;24;1056
034578;24;1169
034578;24;117
034578;24;12
034578;24;13
034578;24;19
034578;24;32
034578;24;39
034578;24;48
034578;24;536
034578;24;538
034578;24;540
034578;24;542
034578;24;547
034578;24;548
034578;24;549
034578;24;552
034578;24;560
034578;24;562
034578;24;563
034578;24;578
034578;24;581
034578;24;582
034578;24;586
034578;24;588
034578;24;591
034578;24;6
034578;24;846
034578;24;848
034578;24;850
034586;13;100
034586;13;1172
034586;13;24
034586;13;540
034586;13;547
034586;13;562
034586;13;66
034586;13;848
034588;13;117
034588;13;16
034588;13;17
034588;13;19
034588;13;28
034588;13;32
034588;13;39
034588;13;48
034588;13;538
034588;13;549
034588;13;560
034588;13;563
034588;13;586
034588;13;588
034588;13;63
034588;13;850
034594;11;14
034595;19;100
034595;19;1047
034595;19;1056
034595;19;1169
034595;19;117
034595;19;1171
034595;19;12
034595;19;321
034595;19;39
034595;19;49
034595;19;536
034595;19;544
034595;19;547
034595;19;548
034595;19;552
034595;19;560
034595;19;562
034595;19;563
034595;19;569
034595;19;578
034595;19;581
034595;19;582
034595;19;586
034595;19;588
034595;19;590
034595;19;591
034595;19;843
034595;19;848
034595;19;850
034595;5;1058
034595;5;107
034595;5;117
034595;5;129
034595;5;19
034595;5;321
034595;5;536
034595;5;538
034595;5;540
034595;5;542
034595;5;544
034595;5;547
034595;5;548
034595;5;549
034595;5;552
034595;5;560
034595;5;562
034595;5;569
034595;5;578
034595;5;588
034595;5;591
034595;5;6
034595;5;846
034595;5;850
034595;5;859
034597;62;26
034597;62;324
034597;62;74
034597;62;851
034597;62;853
034599;54;101
034599;54;119
034599;54;26
034599;54;3
034599;54;324
034599;54;55
034599;54;62
034599;54;74
034599;54;76
034599;54;851
034599;54;853
034599;54;854
034599;54;855
034599;54;857
034599;74;101
034599;74;26
034599;74;3
034599;74;324
034599;74;55
034599;74;851
034599;74;852
034599;74;853
034599;74;854
034599;74;855
034599;74;856
034599;74;857
034600;64;100
034600;64;1047
034600;64;117
034600;64;12
034600;64;32
034600;64;536
034600;64;540
034600;64;547
034600;64;548
034600;64;549
034600;64;560
034600;64;562
034600;64;581
034600;64;582
034600;64;588
034600;64;591
034600;64;850
034605;14;11
034607;16;100
034607;16;1047
034607;16;117
034607;16;1172
034607;16;13
034607;16;17
034607;16;21
034607;16;28
034607;16;48
034607;16;536
034607;16;540
034607;16;547
034607;16;548
034607;16;560
034607;16;562
034607;16;563
034607;16;569
034607;16;572
034607;16;581
034607;16;582
034607;16;586
034607;16;591
034607;16;66
034607;16;848
034607;16;850
034608;16;549
034608;6;31
034608;6;540
034608;6;542
034608;6;548
034608;6;550
034608;6;555
034608;6;562
034608;6;574
034608;6;846
034608;6;859
034609;42;13
034609;42;321
034609;42;71
034609;6;100
034609;6;117
034609;6;1172
034609;6;118
034609;6;21
034609;6;28
034609;6;321
034609;6;5
034609;6;536
034609;6;539
034609;6;541
034609;6;544
034609;6;549
034609;6;578
034609;6;588
034609;6;66
034609;6;850
034611;15;100
034611;15;1047
034611;15;1058
034611;15;117
034611;15;1172
034611;15;118
034611;15;28
034611;15;31
034611;15;536
034611;15;544
034611;15;560
034611;15;562
034611;15;574
034611;15;578
034611;15;588
034611;15;591
034611;15;848
034611;15;859
034612;15;16
034612;15;24
034612;15;321
034612;15;538
034612;15;540
034612;15;542
034612;15;547
034612;15;548
034612;15;563
034612;15;572
034621;21;1046
034621;21;2032
034621;21;323
034621;21;3480
034621;21;739
034629;4;100
034629;4;1169
034629;4;117
034629;4;19
034629;4;51
034629;4;536
034629;4;538
034629;4;540
034629;4;547
034629;4;548
034629;4;549
034629;4;582
034629;4;588
034629;4;590
034629;4;591
034629;4;846
034631;26;101
034631;26;106
034631;26;119
034631;26;324
034631;26;54
034631;26;55
034631;26;62
034631;26;74
034631;26;76
034631;26;851
034631;26;853
034631;26;854
034631;26;855
034631;26;857
034631;26;858
034631;43;1075
034632;49;547
034641;48;101
034641;48;26
034641;48;320
034641;48;324
034641;48;54
034641;48;547
034641;48;55
034641;48;559
034641;48;573
034641;48;592
034641;48;736
034657;72;10687
034657;72;10688
034657;72;67
034660;12;100
034660;12;1047
034660;12;1169
034660;12;117
034660;12;1172
034660;12;129
034660;12;19
034660;12;24
034660;12;31
034660;12;35
034660;12;48
034660;12;51
034660;12;536
034660;12;538
034660;12;540
034660;12;547
034660;12;548
034660;12;549
034660;12;552
034660;12;560
034660;12;562
034660;12;569
034660;12;578
034660;12;581
034660;12;582
034660;12;588
034660;12;590
034660;12;591
034660;12;846
034660;12;850
034672;28;100
034672;28;1172
034672;28;13
034672;28;16
034672;28;21
034672;28;25
034672;28;536
034672;28;540
034672;28;547
034672;28;548
034672;28;560
034672;28;562
034672;28;563
034672;28;569
034672;28;578
034672;28;588
034672;28;6
034672;28;65
034672;28;66
034672;28;848
034675;67;10687
034675;67;10719
034675;67;72
034681;63;328
034681;63;39
034681;63;48
034681;63;547
034682;51;100
034682;51;1056
034682;51;1169
034682;51;1171
034682;51;540
034682;51;547
034682;51;548
034682;51;552
034682;51;562
034682;51;569
034682;51;588
034682;51;590
034682;51;591
034683;51;1047
034683;51;117
034683;51;1172
034683;51;19
034683;51;32
034683;51;536
034683;51;544
034683;51;549
034683;51;560
034683;51;578
034683;51;582
034683;51;846
034683;51;850
034686;35;1058
034686;35;31
034686;35;321
034686;35;538
034686;35;540
034686;35;544
034686;35;548
034686;35;560
034686;35;562
034686;35;578
034686;35;60
034686;35;859
034690;76;101
034690;76;119
034690;76;26
034690;76;3
034690;76;55
034690;76;851
034690;76;853
034690;76;855
034690;76;857
034691;25;100
034691;25;1047
034691;25;28
034691;25;538
034691;25;547
034691;25;548
034691;25;560
034691;25;562
034691;25;563
034691;25;588
034691;25;66
034691;25;848
034696;39;100
034696;39;1056
034696;39;117
034696;39;16
034696;39;540
034696;39;547
034696;39;548
034696;39;560
034696;39;562
034696;39;588
034696;39;846
034696;39;850
034702;60;117
034702;60;15
034702;60;31
034702;60;35
034702;60;538
034702;60;540
034702;60;542
034702;60;544
034702;60;548
034702;60;560
034702;60;578
034702;60;6
034702;60;859
034716;24;100
034716;24;1047
034716;24;1056
034716;24;1169
034716;24;117
034716;24;1171
034716;24;1172
034716;24;31
034716;24;32
034716;24;321
034716;24;39
034716;24;536
034716;24;538
034716;24;540
034716;24;547
034716;24;548
034716;24;560
034716;24;562
034716;24;563
034716;24;569
034716;24;581
034716;24;582
034716;24;586
034716;24;590
034716;24;591
034716;24;6
034716;24;64
034716;24;66
034716;24;846
034716;24;848
034724;64;100
034724;64;1047
034724;64;118
034724;64;24
034724;64;32
034724;64;536
034724;64;538
034724;64;540
034724;64;547
034724;64;548
034724;64;560
034724;64;582
034724;64;588
034724;64;591
034724;64;846
034724;64;848
034724;64;850
034725;13;1047
034725;13;117
034725;13;16
034725;13;17
034725;13;24
034725;13;28
034725;13;538
034725;13;540
034725;13;547
034725;13;548
034725;13;549
034725;13;560
034725;13;562
034725;13;563
034725;13;569
034725;13;572
034725;13;586
034725;13;588
034725;13;590
034725;13;591
034725;13;64
034725;13;65
034725;13;66
034725;13;846
034725;13;848
034725;13;850
034727;11;14
034727;11;2849
034727;5;129
034727;5;540
034727;5;544
034727;5;547
034727;5;560
034727;5;590
034727;5;60
034728;5;118
034728;5;24
034728;5;31
034728;5;321
034728;5;35
034728;5;51
034728;5;536
034728;5;538
034728;5;542
034728;5;548
034728;5;549
034728;5;552
034728;5;562
034728;5;578
034728;5;588
034728;5;591
034728;5;6
034728;5;846
034728;5;850
034728;5;859
034729;19;1056
034729;19;1169
034729;19;117
034729;19;1171
034729;19;118
034729;19;31
034729;19;32
034729;19;51
034729;19;536
034729;19;540
034729;19;548
034729;19;560
034729;19;569
034729;19;581
034729;19;582
034729;19;586
034729;19;588
034729;19;590
034729;19;591
034729;19;843
034729;19;848
034729;19;850
034730;19;100
034730;19;1047
034730;19;15
034730;19;16
034730;19;24
034730;19;35
034730;19;538
034730;19;547
034730;19;578
034730;19;6
034732;42;12
034732;42;321
034732;42;66
034734;16;100
034734;16;13
034734;16;17
034734;16;25
034734;16;547
034734;16;549
034734;16;562
034734;16;563
034734;16;581
034734;16;588
034734;16;66
034734;16;848
034735;74;101
034735;74;119
034735;74;26
034735;74;3
034735;74;324
034735;74;54
034735;74;55
034735;74;76
034735;74;851
034735;74;852
034735;74;853
034735;74;854
034735;74;855
034735;74;857
034735;74;858
034736;14;11
034736;62;852
034736;62;853
034736;62;854
034736;62;855
034740;1;112
034740;15;100
034740;15;117
034740;15;1172
034740;15;118
034740;15;12
034740;15;13
034740;15;17
034740;15;19
034740;15;28
034740;15;31
034740;15;321
034740;15;536
034740;15;538
034740;15;540
034740;15;542
034740;15;548
034740;15;552
034740;15;560
034740;15;562
034740;15;563
034740;15;578
034740;15;588
034740;15;590
034740;15;591
034740;15;6
034740;15;60
034740;15;65
034740;15;66
034740;15;846
034740;15;848
034740;15;850
034740;15;859
034742;21;1046
034742;21;2032
034742;21;323
034742;21;3480
034742;21;739
034749;6;100
034749;6;1172
034749;6;118
034749;6;28
034749;6;321
034749;6;536
034749;6;538
034749;6;540
034749;6;541
034749;6;542
034749;6;544
034749;6;548
034749;6;550
034749;6;560
034749;6;562
034749;6;563
034749;6;572
034749;6;588
034749;6;60
034749;6;66
034749;6;848
034749;6;850
034750;6;35
034750;6;65
034750;6;859
034753;49;547
034760;43;17
034760;43;25
034760;43;547
034760;43;562
034760;43;63
034763;26;119
034763;26;324
034763;4;100
034763;4;1047
034763;4;1169
034763;4;15
034763;4;321
034763;4;536
034763;4;538
034763;4;540
034763;4;544
034763;4;547
034763;4;549
034763;4;552
034763;4;560
034763;4;562
034763;4;578
034763;4;581
034763;4;582
034763;4;590
034763;4;846
034763;4;850
034763;48;101
034763;48;119
034763;48;26
034763;48;320
034763;48;324
034763;48;54
034763;48;547
034763;48;55
034763;48;559
034763;48;592
034763;48;7
034763;48;736
034763;48;74
034764;26;101
034764;26;3
034764;26;54
034764;26;55
034764;26;62
034764;26;74
034764;26;76
034764;26;851
034764;26;853
034764;26;854
034764;26;855
034764;26;856
034764;26;857
034764;26;858
034764;4;117
034764;4;1172
034764;4;118
034764;4;129
034764;4;24
034764;4;31
034764;4;43
034764;4;51
034764;4;569
034764;4;588
034764;4;591
034764;4;848
034766;3;101
034766;3;119
034766;3;26
034766;3;54
034766;3;55
034766;3;74
034766;3;76
034766;3;851
034766;3;852
034766;3;853
034766;3;854
034766;3;855
034766;3;856
034766;3;857
034766;3;858
034792;72;10687
034792;72;10688
034792;72;67
034798;12;1169
034798;12;117
034798;12;118
034798;12;129
034798;12;24
034798;12;51
034798;12;536
034798;12;538
034798;12;540
034798;12;542
034798;12;544
034798;12;547
034798;12;549
034798;12;552
034798;12;560
034798;12;562
034798;12;578
034798;12;582
034798;12;588
034798;12;590
034798;12;591
034798;12;846
034798;12;848
034798;12;850
034800;67;10687
034800;67;10719
034800;67;72
034804;28;100
034804;28;117
034804;28;1172
034804;28;118
034804;28;13
034804;28;15
034804;28;35
034804;28;43
034804;28;536
034804;28;539
034804;28;540
034804;28;547
034804;28;549
034804;28;552
034804;28;560
034804;28;562
034804;28;563
034804;28;569
034804;28;572
034804;28;6
034804;28;65
034804;28;66
034804;28;846
034804;28;848
034808;51;100
034808;51;1047
034808;51;1056
034808;51;1169
034808;51;117
034808;51;118
034808;51;129
034808;51;15
034808;51;24
034808;51;536
034808;51;538
034808;51;540
034808;51;544
034808;51;547
034808;51;548
034808;51;549
034808;51;552
034808;51;560
034808;51;562
034808;51;563
034808;51;569
034808;51;578
034808;51;581
034808;51;582
034808;51;588
034808;51;590
034808;51;591
034808;51;846
034808;51;850
034812;35;118
034812;35;15
034812;35;31
034812;35;536
034812;35;542
034812;35;544
034812;35;549
034812;35;560
034812;35;562
034812;35;578
034812;35;6
034812;35;60
034812;35;846
034812;35;848
034821;63;17
034821;63;328
034821;63;547
034822;25;1172
034822;25;15
034822;25;560
034822;25;562
034822;25;563
034822;25;572
034822;25;65
034822;25;66
034823;25;100
034823;25;117
034823;25;13
034823;25;17
034823;25;43
034823;25;540
034823;25;547
034823;25;578
034824;76;26
034824;76;55
034824;76;74
034824;76;851
034824;76;853
034824;76;854
034824;76;855
034824;76;857
034833;39;100
034833;39;1056
034833;39;117
034833;39;13
034833;39;17
034833;39;32
034833;39;540
034833;39;547
034833;39;548
034833;39;569
034833;39;581
034833;39;588
034833;39;63
034833;39;850
034839;60;118
034839;60;15
034839;60;35
034839;60;536
034839;60;538
034839;60;540
034839;60;542
034839;60;544
034839;60;549
034839;60;552
034839;60;560
034839;60;562
034839;60;578
034839;60;846
034839;60;850
034839;60;859
034847;54;101
034847;54;119
034847;54;26
034847;54;3
034847;54;55
034847;54;74
034847;54;76
034847;54;851
034847;54;852
034847;54;853
034847;54;854
034847;54;855
034847;54;858
034848;5;117
034848;5;1172
034848;5;118
034848;5;12
034848;5;129
034848;5;15
034848;5;24
034848;5;321
034848;5;35
034848;5;51
034848;5;536
034848;5;538
034848;5;539
034848;5;540
034848;5;542
034848;5;544
034848;5;552
034848;5;560
034848;5;562
034848;5;578
034848;5;590
034848;5;591
034848;5;6
034848;5;60
034848;5;846
034848;5;850
034848;5;859
034855;11;14
034855;11;2849
034855;11;2855
034855;11;2856
034855;11;2857
034855;11;2858
034855;11;2860
034856;24;100
034856;24;1047
034856;24;1056
034856;24;1169
034856;24;117
034856;24;1172
034856;24;118
034856;24;12
034856;24;13
034856;24;39
034856;24;536
034856;24;538
034856;24;539
034856;24;540
034856;24;544
034856;24;548
034856;24;549
034856;24;552
034856;24;560
034856;24;562
034856;24;563
034856;24;569
034856;24;578
034856;24;581
034856;24;582
034856;24;586
034856;24;588
034856;24;591
034856;24;64
034856;24;846
034856;24;848
034856;24;850
034857;16;100
034857;16;17
034857;16;32
034857;16;43
034857;16;540
034857;16;547
034857;16;549
034857;16;560
034857;16;562
034857;16;563
034857;16;572
034857;16;588
034857;16;66
034857;16;848
034860;19;100
034860;19;1047
034860;19;1056
034860;19;1169
034860;19;117
034860;19;1171
034860;19;1172
034860;19;12
034860;19;13
034860;19;17
034860;19;31
034860;19;321
034860;19;51
034860;19;536
034860;19;540
034860;19;542
034860;19;544
034860;19;547
034860;19;548
034860;19;549
034860;19;552
034860;19;560
034860;19;562
034860;19;569
034860;19;578
034860;19;581
034860;19;586
034860;19;590
034860;19;591
034860;19;846
034860;19;848
034860;19;850
034861;13;100
034861;13;117
034861;13;12
034861;13;17
034861;13;24
034861;13;32
034861;13;43
034861;13;540
034861;13;547
034861;13;549
034861;13;560
034861;13;562
034861;13;563
034861;13;569
034861;13;581
034861;13;586
034861;13;588
034861;13;591
034861;13;66
034861;13;846
034861;13;848
034861;13;850
034863;64;100
034863;64;1047
034863;64;1056
034863;64;117
034863;64;31
034863;64;32
034863;64;540
034863;64;547
034863;64;549
034863;64;552
034863;64;578
034863;64;581
034863;64;582
034863;64;588
034863;64;846
034863;64;848
034863;64;850
034864;42;12
034864;42;13
034864;42;578
034864;74;101
034864;74;119
034864;74;26
034864;74;55
034864;74;851
034864;74;853
034864;74;854
034864;74;855
034868;21;2032
034868;21;323
034868;21;3480
034868;21;739
034873;14;11
034873;14;2856
034873;14;2857
034873;14;2858
034873;49;547
034873;49;569
034874;1;112
034874;62;107
034874;62;108
034874;62;48
034874;62;596
034874;62;739
034881;15;1047
034881;15;117
034881;15;1172
034881;15;118
034881;15;19
034881;15;25
034881;15;28
034881;15;31
034881;15;32
034881;15;321
034881;15;35
034881;15;5
034881;15;536
034881;15;539
034881;15;540
034881;15;542
034881;15;547
034881;15;548
034881;15;549
034881;15;550
034881;15;552
034881;15;560
034881;15;562
034881;15;563
034881;15;574
034881;15;578
034881;15;588
034881;15;6
034881;15;60
034881;15;65
034881;15;66
034881;15;859
034883;71;70
034890;6;1172
034890;6;1173
034890;6;118
034890;6;15
034890;6;25
034890;6;28
034890;6;321
034890;6;35
034890;6;536
034890;6;544
034890;6;547
034890;6;548
034890;6;549
034890;6;550
034890;6;552
034890;6;560
034890;6;562
034890;6;563
034890;6;578
034890;6;591
034890;6;65
034890;6;66
034890;6;846
034890;6;850
034890;6;859
034893;26;101
034893;26;119
034893;26;55
034893;26;74
034893;26;76
034893;26;851
034893;26;852
034893;26;853
034893;26;854
034893;26;855
034900;43;13
034900;48;101
034900;48;119
034900;48;26
034900;48;324
034900;48;54
034900;48;547
034900;48;55
034900;48;592
034900;48;736
034900;48;74
034901;43;117
034901;43;1172
034901;43;17
034901;43;25
034901;43;28
034901;43;32
034901;43;540
034901;43;547
034901;43;550
034901;43;562
034901;43;563
034901;43;578
034901;43;588
034901;43;848
034927;12;100
034927;12;1047
034927;12;1169
034927;12;117
034927;12;129
034927;12;15
034927;12;24
034927;12;31
034927;12;5
034927;12;536
034927;12;538
034927;12;539
034927;12;540
034927;12;541
034927;12;542
034927;12;544
034927;12;547
034927;12;549
034927;12;550
034927;12;552
034927;12;560
034927;12;562
034927;12;563
034927;12;578
034927;12;588
034927;12;590
034927;12;591
034927;12;6
034927;12;64
034927;12;846
034927;12;848
034927;12;850
034930;28;1172
034930;28;16
034930;28;25
034930;28;548
034930;28;549
034930;28;550
034930;28;562
034930;28;563
034930;28;588
034930;28;65
034930;28;66
034930;28;848
034930;28;850
034930;72;10687
034930;72;10688
034930;72;67
034931;28;100
034931;28;117
034931;28;17
034932;3;101
034932;3;26
034932;3;55
034932;3;74
034932;3;76
034932;3;851
034932;3;853
034932;3;854
034932;3;855
034939;67;10687
034939;67;10719
034939;67;72
034940;35;15
034940;35;321
034940;35;5
034940;35;538
034940;35;539
034940;35;541
034940;35;542
034940;35;544
034940;35;548
034940;35;550
034940;35;560
034940;35;562
034940;35;578
034940;35;6
034940;35;60
034940;35;859
034941;51;100
034941;51;1047
034941;51;1056
034941;51;1169
034941;51;117
034941;51;1171
034941;51;118
034941;51;129
034941;51;19
034941;51;538
034941;51;539
034941;51;540
034941;51;541
034941;51;547
034941;51;548
034941;51;549
034941;51;552
034941;51;560
034941;51;562
034941;51;569
034941;51;578
034941;51;582
034941;51;590
034941;51;591
034941;51;846
034941;51;850
034944;25;15
034944;25;16
034944;25;17
034944;25;43
034944;25;538
034944;25;547
034944;25;550
034944;25;560
034944;25;562
034944;25;563
034944;25;572
034944;25;578
034944;25;6
034944;25;65
034944;25;66
034944;25;846
034944;25;848
034946;70;71
034948;63;328
034948;63;39
034948;63;547
034948;63;62
034950;76;101
034950;76;26
034950;76;3
034950;76;54
034950;76;74
034950;76;851
034950;76;853
034950;76;854
034950;76;855
034962;39;100
034962;39;13
034962;39;547
034962;39;562
034962;39;569
034969;5;12
034969;5;19
034969;5;321
034969;5;35
034969;5;51
034969;5;536
034969;5;538
034969;5;539
034969;5;540
034969;5;541
034969;5;542
034969;5;544
034969;5;547
034969;5;548
034969;5;550
034969;5;552
034969;5;555
034969;5;560
034969;5;562
034969;5;578
034969;5;581
034969;5;582
034969;5;588
034969;5;591
034969;5;60
034969;5;846
034969;5;850
034969;5;859
034979;60;118
034979;60;12
034979;60;31
034979;60;321
034979;60;35
034979;60;536
034979;60;538
034979;60;541
034979;60;544
034979;60;549
034979;60;550
034979;60;555
034979;60;560
034979;60;562
034979;60;578
034979;60;583
034979;60;6
034979;60;846
034979;60;848
034979;60;859
034980;60;5
034980;60;542
034980;60;850
034981;11;2860
034981;16;100
034981;16;13
034981;16;17
034981;16;536
034981;16;540
034981;16;562
034981;16;563
034981;16;572
034981;16;591
034981;16;846
034981;16;848
034982;11;14
034982;11;2855
034982;11;2857
034982;11;2858
034982;11;2869
034982;11;2870
034984;24;117
034984;24;582
034985;24;100
034985;24;1047
034985;24;1056
034985;24;1169
034985;24;536
034985;24;539
034985;24;540
034985;24;541
034985;24;544
034985;24;547
034985;24;548
034985;24;549
034985;24;578
034985;24;581
034985;24;588
034985;24;591
034985;24;64
034985;24;846
034985;24;848
034985;24;850
034986;54;101
034986;54;119
034986;54;26
034986;54;324
034986;54;48
034986;54;76
034986;54;851
034986;54;852
034986;54;853
034986;54;854
034986;54;855
034986;54;858
034988;19;100
034988;19;1047
034988;19;1056
034988;19;1169
034988;19;117
034988;19;1171
034988;19;1172
034988;19;129
034988;19;49
034988;19;51
034988;19;536
034988;19;539
034988;19;540
034988;19;541
034988;19;542
034988;19;547
034988;19;548
034988;19;549
034988;19;550
034988;19;562
034988;19;563
034988;19;572
034988;19;578
034988;19;581
034988;19;588
034988;19;590
034988;19;591
034988;19;6
034988;19;64
034988;19;846
034988;19;848
034988;19;850
034994;49;100
034994;49;1056
034994;49;117
034994;49;547
034994;49;588
035001;13;100
035001;13;1047
035001;13;117
035001;13;16
035001;13;17
035001;13;24
035001;13;25
035001;13;321
035001;13;39
035001;13;43
035001;13;547
035001;13;550
035001;13;560
035001;13;562
035001;13;563
035001;13;569
035001;13;572
035001;13;582
035001;13;588
035001;13;591
035001;13;846
035001;13;848
035001;13;850
035001;42;118
035001;42;25
035001;42;578
035001;42;71
035002;21;2032
035002;21;323
035002;21;3480
035002;21;739
035002;64;100
035002;64;1047
035002;64;1169
035002;64;117
035002;64;118
035002;64;12
035002;64;21
035002;64;31
035002;64;536
035002;64;538
035002;64;540
035002;64;541
035002;64;547
035002;64;548
035002;64;549
035002;64;550
035002;64;555
035002;64;560
035002;64;562
035002;64;563
035002;64;581
035002;64;582
035002;64;588
035002;64;591
035002;64;846
035002;64;848
035002;64;850
035003;15;541
035004;15;100
035004;15;117
035004;15;1172
035004;15;118
035004;15;25
035004;15;28
035004;15;31
035004;15;321
035004;15;5
035004;15;51
035004;15;536
035004;15;539
035004;15;540
035004;15;542
035004;15;544
035004;15;548
035004;15;550
035004;15;552
035004;15;560
035004;15;562
035004;15;578
035004;15;65
035004;15;846
035004;15;848
035004;15;850
035004;15;859
035005;1;112
035006;74;101
035006;74;119
035006;74;3
035006;74;48
035006;74;55
035006;74;76
035006;74;851
035006;74;852
035006;74;853
035006;74;854
035006;74;855
035010;14;11
035010;14;2855
035010;14;2857
035010;14;2858
035010;14;2860
035011;4;100
035011;4;1056
035011;4;117
035011;4;118
035011;4;19
035011;4;51
035011;4;536
035011;4;539
035011;4;540
035011;4;542
035011;4;547
035011;4;548
035011;4;549
035011;4;550
035011;4;552
035011;4;560
035011;4;569
035011;4;578
035011;4;581
035011;4;588
035011;4;590
035011;4;591
035011;4;66
